Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Axon Degeneration MP:0005405	1/59	0.4812240953115774	0.5550914507995848	0	0	1.546849611843293	1.1314001813589019	MAG
Abnormal Bone Marrow Cell Morphology/Development MP:0002398	1/59	0.4812240953115774	0.5550914507995848	0	0	1.546849611843293	1.1314001813589019	DIAPH1
Abnormal Craniofacial Bone Morphology MP:0002116	1/59	0.4812240953115774	0.5550914507995848	0	0	1.546849611843293	1.1314001813589019	ZEB1
Abnormal Female Meiosis MP:0005168	1/59	0.4812240953115774	0.5550914507995848	0	0	1.546849611843293	1.1314001813589019	NPPC
Abnormal Dorsal Root Ganglion Morphology MP:0000961	1/60	0.486972623585941	0.5604572311991348	0	0	1.5205430827935043	1.0941027790577567	SHC2
Abnormal Optic Disk Morphology MP:0008259	1/60	0.486972623585941	0.5604572311991348	0	0	1.5205430827935043	1.0941027790577567	EGR1
Impaired Spatial Learning MP:0012307	1/60	0.486972623585941	0.5604572311991348	0	0	1.5205430827935043	1.0941027790577567	CLSTN2
Abnormal Lens Morphology MP:0001303	3/237	0.4878014792211217	0.5609899982340432	0	0	1.1504544837878172	0.8258500246018924	HNF4A;AGPS;SLITRK6
Insulin Resistance MP:0005331	2/149	0.4916373035592361	0.5640361297862778	0	0	1.2206945936269245	0.866710278340553	ZEB1;AKT2
Abnormal Spatial Learning MP:0001463	2/149	0.4916373035592361	0.5640361297862778	0	0	1.2206945936269245	0.866710278340553	NRN1;DRD1
Enlarged Heart MP:0000274	6/508	0.4919267587767363	0.5640361297862778	0	0	1.072612774707621	0.7609387873363184	SCEL;EFEMP2;DAZAP1;ESRP2;MYB;ATP1A1
Absent Vitelline Blood Vessels MP:0001719	1/61	0.49265778068090416	0.5640361297862778	0	0	1.4951134380453752	1.058451359090402	MYCN
Decreased Circulating Iron Level MP:0004151	1/61	0.49265778068090416	0.5640361297862778	0	0	1.4951134380453752	1.058451359090402	HNF4A
Enlarged Epididymis MP:0004931	1/61	0.49265778068090416	0.5640361297862778	0	0	1.4951134380453752	1.058451359090402	PAQR8
Abnormal Embryonic Neuroepithelium Morphology MP:0004261	1/62	0.4982802614763613	0.5683509232464746	0	0	1.470517552141447	1.0243516247082523	MYCN
Abnormal Excitatory Postsynaptic Currents MP:0002910	1/62	0.4982802614763613	0.5683509232464746	0	0	1.470517552141447	1.0243516247082523	CC2D1A
Abnormal Eye Development MP:0001286	1/62	0.4982802614763613	0.5683509232464746	0	0	1.470517552141447	1.0243516247082523	BMP7
Spleen Hyperplasia MP:0000693	1/62	0.4982802614763613	0.5683509232464746	0	0	1.470517552141447	1.0243516247082523	LTB
Hyperkeratosis MP:0001242	1/62	0.4982802614763613	0.5683509232464746	0	0	1.470517552141447	1.0243516247082523	PPP1R13L
Abnormal Seminiferous Tubule Morphology MP:0002216	2/152	0.5021802303408923	0.5723734521283181	0	0	1.1960701754385965	0.8238485907478481	NPEPPS;AGPS
Thick Ventricular Wall MP:0002953	1/63	0.5038407534290386	0.5725632876254382	0	0	1.4467150819118393	0.991715993061457	ATP1A1
Vertebral Fusion MP:0004609	1/63	0.5038407534290386	0.5725632876254382	0	0	1.4467150819118393	0.991715993061457	MYCN
Abnormal Spatial Working Memory MP:0008428	1/63	0.5038407534290386	0.5725632876254382	0	0	1.4467150819118393	0.991715993061457	ADRA1D
Increased Osteoclast Cell Number MP:0004984	1/63	0.5038407534290386	0.5725632876254382	0	0	1.4467150819118393	0.991715993061457	EGR1
Pericardial Effusion MP:0005312	1/64	0.5093399364966769	0.5783837945551153	0	0	1.4236682456577745	0.960463023735087	KCNH2
Decreased Angiogenesis MP:0005602	1/65	0.5147784830679468	0.5824025199580535	0	0	1.401341623036649	0.9305169037939918	KLF5
Decreased Circulating Fructosamine Level MP:0010088	1/65	0.5147784830679468	0.5824025199580535	0	0	1.401341623036649	0.9305169037939918	ZMYM4
Abnormal Epidermal Layer Morphology MP:0001216	1/65	0.5147784830679468	0.5824025199580535	0	0	1.401341623036649	0.9305169037939918	PPP1R13L
Abnormal Eye Physiology MP:0005253	1/65	0.5147784830679468	0.5824025199580535	0	0	1.401341623036649	0.9305169037939918	NRTN
Decreased Susceptibility To Experimental Autoimmune Encephalomyelitis MP:0004800	1/65	0.5147784830679468	0.5824025199580535	0	0	1.401341623036649	0.9305169037939918	FCER1G
Spina Bifida MP:0003054	1/66	0.5201570583545307	0.5863240959246291	0	0	1.3797019734192508	0.9018069817757084	MYB
Unresponsive To Tactile Stimuli MP:0001491	1/66	0.5201570583545307	0.5863240959246291	0	0	1.3797019734192508	0.9018069817757084	RNF38
Decreased Susceptibility To Injury MP:0005166	1/66	0.5201570583545307	0.5863240959246291	0	0	1.3797019734192508	0.9018069817757084	CEBPD
Increased Circulating Iron Level MP:0008810	1/66	0.5201570583545307	0.5863240959246291	0	0	1.3797019734192508	0.9018069817757084	SST
Increased Interleukin-6 Secretion MP:0008705	1/66	0.5201570583545307	0.5863240959246291	0	0	1.3797019734192508	0.9018069817757084	PIK3CG
Ventricular Septal Defect MP:0010402	2/158	0.5228412697991205	0.5889167278486788	0	0	1.1496626180836707	0.7455301799375859	PHC1;LIN28A
Polyuria MP:0001762	1/67	0.5254763201141858	0.5897183006845145	0	0	1.3587180707599555	0.8742673482167772	UPK2
Decreased Fetal Weight MP:0009431	1/67	0.5254763201141858	0.5897183006845145	0	0	1.3587180707599555	0.8742673482167772	LIN28A
Abnormal Inflammatory Response MP:0001845	1/67	0.5254763201141858	0.5897183006845145	0	0	1.3587180707599555	0.8742673482167772	PIK3CG
Failure Of Primitive Streak Formation MP:0001693	1/67	0.5254763201141858	0.5897183006845145	0	0	1.3587180707599555	0.8742673482167772	MACF1
Abnormal Spermatocyte Morphology MP:0006379	1/67	0.5254763201141858	0.5897183006845145	0	0	1.3587180707599555	0.8742673482167772	DAZAP1
Decreased Circulating Alanine Transaminase Level MP:0002942	1/68	0.5307369192265912	0.5938829906382221	0	0	1.338360553254669	0.8478364536797687	PIK3CG
Reticulocytosis MP:0002640	1/68	0.5307369192265912	0.5938829906382221	0	0	1.338360553254669	0.8478364536797687	MYB
Abnormal Intestine Morphology MP:0000477	1/68	0.5307369192265912	0.5938829906382221	0	0	1.338360553254669	0.8478364536797687	GREB1L
Embryonic Lethality Prior To Organogenesis, Complete Penetrance MP:0014259	1/68	0.5307369192265912	0.5938829906382221	0	0	1.338360553254669	0.8478364536797687	TASOR
Decreased Total Retina Thickness MP:0011965	2/161	0.5329554247180148	0.5959304639625943	0	0	1.1277722608407812	0.7097268076230069	NPEPPS;RNF38
Abnormal Embryo Development MP:0001672	2/163	0.5396169372491451	0.6023840522306808	0	0	1.1136319058515856	0.6869948082863359	MYCN;HNF4A
Abnormal T Cell Activation MP:0001828	1/70	0.5410846966220793	0.6023840522306808	0	0	1.2994157371575992	0.7980744514887841	PIK3CG
Atelectasis MP:0001177	1/70	0.5410846966220793	0.6023840522306808	0	0	1.2994157371575992	0.7980744514887841	ECEL1
Demyelination MP:0000921	1/70	0.5410846966220793	0.6023840522306808	0	0	1.2994157371575992	0.7980744514887841	MAG
Dilated Renal Tubule MP:0002705	1/70	0.5410846966220793	0.6023840522306808	0	0	1.2994157371575992	0.7980744514887841	WNT9B
Impaired Swimming MP:0001522	1/70	0.5410846966220793	0.6023840522306808	0	0	1.2994157371575992	0.7980744514887841	WNT1
Azoospermia MP:0005159	2/164	0.5429231619897297	0.6039921678739156	0	0	1.1066926575698506	0.6759540144999969	AGPS;TASP1
Absent Pinna Reflex MP:0006358	1/71	0.5461731410965609	0.6062877808117508	0	0	1.2807778608825728	0.7746390991774745	SPNS2
Pale Liver MP:0000603	1/71	0.5461731410965609	0.6062877808117508	0	0	1.2807778608825728	0.7746390991774745	KLF1
Abnormal Response/Metabolism To Endogenous Compounds MP:0003638	1/71	0.5461731410965609	0.6062877808117508	0	0	1.2807778608825728	0.7746390991774745	DRD1
No Spontaneous Movement MP:0001404	1/72	0.5512054554558284	0.6109891274141613	0	0	1.2626649952068432	0.7521034521774174	MYCN
Abnormal Spine Curvature MP:0004174	1/72	0.5512054554558284	0.6109891274141613	0	0	1.2626649952068432	0.7521034521774174	TBX15
Abnormal Bone Structure MP:0003795	3/261	0.5526159561786963	0.6118088715025973	0	0	1.0419589024240188	0.6179774812025576	NPEPPS;MCAM;MARCHF9
Increased Susceptibility To Induced Morbidity/Mortality MP:0009763	2/167	0.5527431748408984	0.6118088715025973	0	0	1.0863795853269538	0.6440729640044233	LTB;PIK3CG
Impaired Glucose Tolerance MP:0005293	4/355	0.5537225338136419	0.612079969696025	0	0	1.0209735103352124	0.6034888241151845	ZEB1;AKT2;HNF4A;CCR9
Persistence Of Hyaloid Vascular System MP:0001289	2/168	0.5559834940263906	0.612079969696025	0	0	1.0797717184527584	0.6338440008749457	HNF4A;TCF21
Abnormal Axial Skeleton Morphology MP:0002114	1/73	0.5561822555685341	0.612079969696025	0	0	1.2450552646887725	0.7304231761625206	BMP7
Abnormal Excitatory Postsynaptic Potential MP:0002912	1/73	0.5561822555685341	0.612079969696025	0	0	1.2450552646887725	0.7304231761625206	SST
Abnormal Heart Left Ventricle Morphology MP:0003921	1/73	0.5561822555685341	0.612079969696025	0	0	1.2450552646887725	0.7304231761625206	MYPN
Abnormal Placenta Labyrinth Morphology MP:0001716	1/73	0.5561822555685341	0.612079969696025	0	0	1.2450552646887725	0.7304231761625206	IL11RA
Impaired Contextual Conditioning Behavior MP:0009454	1/73	0.5561822555685341	0.612079969696025	0	0	1.2450552646887725	0.7304231761625206	NRN1
Abnormal Vibrissa Morphology MP:0002098	1/73	0.5561822555685341	0.612079969696025	0	0	1.2450552646887725	0.7304231761625206	BMP7
Abnormal Vascular Development MP:0000259	1/74	0.561104150722644	0.6168093342665143	0	0	1.22792799254106	0.7095566418007934	IL11RA
Decreased Grip Strength MP:0010053	5/452	0.5612844235497635	0.6168093342665143	0	0	1.0017466413044778	0.5785362414876515	MAGEL2;PDE4C;SPOCK1;MYOZ1;NECTIN4
Increased Red Blood Cell Distribution Width MP:0010067	2/170	0.5624143978349706	0.6176083609462822	0	0	1.0667919799498746	0.61395621382702	ADGRF5;EPS8L1
Decreased Prepulse Inhibition MP:0009142	4/360	0.5648110473706136	0.6197390591262572	0	0	1.006335166148697	0.5748830857673429	DENND2D;MAG;SPOCK1;ZDHHC8
Increased Susceptibility To Bacterial Infection Induced Morbidity/Mortality MP:0009788	1/75	0.5659717434942988	0.6197390591262572	0	0	1.211263619640583	0.6894647278253435	LTB
Decreased Liver Triglyceride Level MP:0009356	1/75	0.5659717434942988	0.6197390591262572	0	0	1.211263619640583	0.6894647278253435	AKT2
Abnormal Skeleton Development MP:0002113	1/75	0.5659717434942988	0.6197390591262572	0	0	1.211263619640583	0.6894647278253435	TBX15
Abnormal Retina Pigment Epithelium Morphology MP:0005201	1/76	0.5707856299439312	0.6245641475403616	0	0	1.195043630017452	0.6701106401042634	BMP7
Abnormal Glucose Homeostasis MP:0002078	2/174	0.5750764923518789	0.6284277993684569	0	0	1.0417380660954711	0.5763438944499093	LIN28A;AKT2
Maternal Effect MP:0003718	1/77	0.5755463994216006	0.6284277993684569	0	0	1.1792504822265086	0.6514597466748732	IL11RA
Glomerulonephritis MP:0002743	1/77	0.5755463994216006	0.6284277993684569	0	0	1.1792504822265086	0.6514597466748732	FGL2
Increased Basophil Cell Number MP:0002606	1/78	0.5802546351349844	0.6322177367888636	0	0	1.163867546066499	0.6334794248647931	HAS1
Increased Circulating Amylase Level MP:0008806	1/78	0.5802546351349844	0.6322177367888636	0	0	1.163867546066499	0.6334794248647931	ZMYM4
Abnormal Trophoblast Layer Morphology MP:0005031	1/78	0.5802546351349844	0.6322177367888636	0	0	1.163867546066499	0.6334794248647931	IL11RA
Increased Neutrophil Cell Number MP:0000219	3/273	0.5831631164935138	0.6349354102163045	0	0	0.9949441504997061	0.5365617829089483	DIAPH1;DSG3;PIK3CG
Seminiferous Tubule Degeneration MP:0001154	1/79	0.5849109136852383	0.6350342993480668	0	0	1.1488790441670023	0.6161389229681512	TASP1
Short Tail MP:0000592	1/79	0.5849109136852383	0.6350342993480668	0	0	1.1488790441670023	0.6161389229681512	NPPC
Delayed Bone Ossification MP:0000060	1/79	0.5849109136852383	0.6350342993480668	0	0	1.1488790441670023	0.6161389229681512	BMP7
Abnormal Vertebral Arch Morphology MP:0004599	1/79	0.5849109136852383	0.6350342993480668	0	0	1.1488790441670023	0.6161389229681512	TBX15
Increased Circulating Glucose Level MP:0005559	2/178	0.5874712014068154	0.637362598553891	0	0	1.017822966507177	0.5414085889209939	ADGRF5;TTBK1
Abnormal Neuromuscular Synapse Morphology MP:0001053	1/80	0.5895158055253497	0.6386768408977817	0	0	1.1342699980117967	0.599409231258071	ECEL1
Increased Liver Triglyceride Level MP:0009355	1/80	0.5895158055253497	0.6386768408977817	0	0	1.1342699980117967	0.599409231258071	EGR1
Small Spleen MP:0000692	2/179	0.5905279950467022	0.6393216217560694	0	0	1.0120130835563486	0.5330659858483116	ZEB1;TCF21
Embryonic Lethality, Complete Penetrance MP:0011092	4/373	0.5929257528871062	0.6414644877741241	0	0	0.9701320417459494	0.5070745273192471	KLF5;HNF4A;TRA2B;GREB1L
Abnormal Mitochondrial Physiology MP:0006036	1/81	0.594069874839708	0.6417964186957522	0	0	1.1200261780104712	0.5832629643999767	SLC25A23
Abnormal Placenta Vasculature MP:0003231	1/81	0.594069874839708	0.6417964186957522	0	0	1.1200261780104712	0.5832629643999767	TCF21
Decreased Spleen Weight MP:0004953	1/82	0.5985736795333276	0.6452977853196844	0	0	1.1061340572684377	0.5676742529042399	PHC1
Hyperglycemia MP:0001559	1/82	0.5985736795333276	0.6452977853196844	0	0	1.1061340572684377	0.5676742529042399	AKT2
Abnormal Posture MP:0001504	1/82	0.5985736795333276	0.6452977853196844	0	0	1.1061340572684377	0.5676742529042399	WNT1
Edema MP:0001785	3/280	0.6003652489436836	0.6467743686793161	0	0	0.9694000343819839	0.49460443622224093	MYCN;ZEB1;TCF21
Increased Food Intake MP:0011939	1/83	0.603027771605357	0.6491864985049245	0	0	1.0925807687396245	0.552618642321419	ZEB1
Decreased Exploration In New Environment MP:0001417	4/380	0.6076178569543954	0.653668894534097	0	0	0.9516749660479855	0.47413314675792234	ZDHHC8;ATP1A1;NECTIN4;TTBK1
Abnormal Brain Development MP:0000913	1/85	0.611788995436951	0.6563138768403399	0	0	1.0664422837197707	0.5240154356958654	HIC1
Decreased Fibroblast Proliferation MP:0011704	1/85	0.611788995436951	0.6563138768403399	0	0	1.0664422837197707	0.5240154356958654	PPP1R13L
Abnormal Facial Morphology MP:0003743	1/85	0.611788995436951	0.6563138768403399	0	0	1.0664422837197707	0.5240154356958654	FOXI3
Hydronephrosis MP:0000519	1/85	0.611788995436951	0.6563138768403399	0	0	1.0664422837197707	0.5240154356958654	UPK2
Lethargy MP:0005202	1/86	0.6160972010393666	0.6600118862287554	0	0	1.053834308592547	0.5104252101161006	MN1
Increased Interferon-Gamma Secretion MP:0008566	1/86	0.6160972010393666	0.6600118862287554	0	0	1.053834308592547	0.5104252101161006	PRDM11
Increased Vertical Activity MP:0002574	2/188	0.6172844128655008	0.6608219308120201	0	0	0.9625353706847765	0.46435151160413524	CLSTN2;MCAM
Abnormal Myelination MP:0000920	1/87	0.6203578420124392	0.6631858938668543	0	0	1.0415195421892123	0.49728267381290675	MAG
Increased Circulating Free Fatty Acids Level MP:0001554	1/87	0.6203578420124392	0.6631858938668543	0	0	1.0415195421892123	0.49728267381290675	ZEB1
Decreased Circulating Alkaline Phosphatase Level MP:0002966	1/88	0.6245714408647831	0.6667604588062065	0	0	1.029487873864115	0.4845691934048202	SST
Increased Neuron Apoptosis MP:0003203	1/88	0.6245714408647831	0.6667604588062065	0	0	1.029487873864115	0.4845691934048202	APC2
Circling MP:0001394	1/89	0.6287385141292883	0.670275481335326	0	0	1.0177296525464066	0.4722670903956571	ZEB1
Decreased Heart Weight MP:0002834	1/89	0.6287385141292883	0.670275481335326	0	0	1.0177296525464066	0.4722670903956571	KLF5
Embryonic Lethality During Organogenesis, Complete Penetrance MP:0011098	6/585	0.6300248947387255	0.6711800998154733	0	0	0.9256783107694022	0.4276596258749147	KCNH2;EFEMP2;MYCN;IL11RA;HIC1;KLF1
Increased Tumor Necrosis Factor Secretion MP:0008560	1/90	0.6328595729561348	0.6723310639928999	0	0	1.0062356609212306	0.46035958192713267	PIK3CG
Decreased Circulating Creatinine Level MP:0005554	1/90	0.6328595729561348	0.6723310639928999	0	0	1.0062356609212306	0.46035958192713267	MYOZ1
Abnormal Lung Development MP:0001176	1/90	0.6328595729561348	0.6723310639928999	0	0	1.0062356609212306	0.46035958192713267	MYCN
Increased Lymphoma Incidence MP:0012431	1/90	0.6328595729561348	0.6723310639928999	0	0	1.0062356609212306	0.46035958192713267	HIC1
Increased Thermal Nociceptive Threshold MP:0001973	1/91	0.636935122808276	0.6761922044772072	0	0	0.9949970913321698	0.44883072717478095	NPEPPS
Tremors MP:0000745	3/296	0.6379146922328347	0.676763476258087	0	0	0.9155967278834173	0.41160716441446743	MAG;BMP7;TTBK1
Abnormal CNS Synaptic Transmission MP:0002206	1/93	0.644951689902806	0.6828114230808022	0	0	0.9732529023446392	0.42684912590505947	GRIK3
Cachexia MP:0005150	1/93	0.644951689902806	0.6828114230808022	0	0	0.9732529023446392	0.42684912590505947	DSG3
Increased Physiological Sensitivity To Xenobiotic MP:0008873	1/93	0.644951689902806	0.6828114230808022	0	0	0.9732529023446392	0.42684912590505947	IVNS1ABP
Abnormal Neural Tube Morphology MP:0002151	2/198	0.645425513459559	0.6828414852543161	0	0	0.9128893662728249	0.39970447263854547	MYCN;TAF12
Pale Yolk Sac MP:0001722	1/94	0.6488936907787108	0.6855644575904642	0	0	0.9627315205764791	0.41636827058373743	MYCN
Abnormal Nervous System Electrophysiology MP:0002272	1/94	0.6488936907787108	0.6855644575904642	0	0	0.9627315205764791	0.41636827058373743	SST
Abnormal Dendritic Cell Physiology MP:0002376	1/95	0.6527921499127743	0.6882602240827256	0	0	0.9524339979948758	0.4062097672551047	FGL2
Small Thymus MP:0000706	1/95	0.6527921499127743	0.6882602240827256	0	0	0.9524339979948758	0.4062097672551047	ZEB1
Increased Hematocrit MP:0002608	1/95	0.6527921499127743	0.6882602240827256	0	0	0.9524339979948758	0.4062097672551047	ARHGEF1
Abnormal Spermatogenesis MP:0001156	2/201	0.65354441734162	0.6885797881681811	0	0	0.89896852684475	0.38237157013343037	NPEPPS;DAZAP1
Abnormal Gait MP:0001406	4/404	0.6554851418885907	0.6901502215076989	0	0	0.8932978723404256	0.37731083629738293	NPEPPS;MAG;LINGO3;WNT1
Decreased Circulating Triglyceride Level MP:0002644	2/202	0.6562177994778867	0.6904474170210023	0	0	0.8944210526315789	0.3767860788641402	HNF4A;SLAIN2
Embryonic Growth Retardation MP:0003984	6/603	0.659048356612054	0.6929500210468303	0	0	0.8967958069919489	0.37392651646929637	EGR1;MYCN;HNF4A;TASOR;GREB1L;TCF21
Abnormal Pulmonary Alveolus Morphology MP:0002270	1/97	0.6604603517052707	0.6939586834572858	0	0	0.9324825479930192	0.3868107176548565	ADGRF5
Small Heart MP:0002188	1/99	0.6679600604742513	0.7013580634979638	0	0	0.9133454428891976	0.3685594524053516	MYCN
Increased Susceptibility To Induced Colitis MP:0008537	1/100	0.6716478841086044	0.7042655310112795	0	0	0.9040668464752234	0.35983764252592965	KLF5
Prolonged RR Interval MP:0010506	1/100	0.6716478841086044	0.7042655310112795	0	0	0.9040668464752234	0.35983764252592965	SPOCK1
Prenatal Lethality, Incomplete Penetrance MP:0011101	3/313	0.6750529829346504	0.7066397084445443	0	0	0.864516129032258	0.339723800811431	MAGEL2;PTGIR;TASP1
Fetal Growth Retardation MP:0004201	1/101	0.6752949594724446	0.7066397084445443	0	0	0.8949738219895288	0.35137182973493514	ZEB1
Abnormal Sperm Head Morphology MP:0009230	1/101	0.6752949594724446	0.7066397084445443	0	0	0.8949738219895288	0.35137182973493514	CMTM4
Increased Circulating Triglyceride Level MP:0001552	2/210	0.6770172797101378	0.7079587242807921	0	0	0.8596153846153847	0.3353002724150556	ZEB1;TRA2B
Abnormal Motor Coordination/Balance MP:0001516	1/102	0.678901734466045	0.7089620973681517	0	0	0.88606085739464	0.34315265899745534	WNT1
